id,rpp,name
18163,110.1321586,"Evansville, IN-KY (Metropolitan Statistical Area)"
18165,113.7656428,"Terre Haute, IN (Metropolitan Statistical Area)"
18167,113.7656428,"Terre Haute, IN (Metropolitan Statistical Area)"
18169,116.9590643,Indiana (Nonmetropolitan Portion)
18171,116.9590643,Indiana (Nonmetropolitan Portion)
18173,110.1321586,"Evansville, IN-KY (Metropolitan Statistical Area)"
18175,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18177,116.9590643,Indiana (Nonmetropolitan Portion)
18179,110.2535832,"Fort Wayne, IN (Metropolitan Statistical Area)"
18181,116.9590643,Indiana (Nonmetropolitan Portion)
18183,110.2535832,"Fort Wayne, IN (Metropolitan Statistical Area)"
19001,115.6069364,Iowa (Nonmetropolitan Portion)
19003,115.6069364,Iowa (Nonmetropolitan Portion)
19005,115.6069364,Iowa (Nonmetropolitan Portion)
19007,115.6069364,Iowa (Nonmetropolitan Portion)
19009,115.6069364,Iowa (Nonmetropolitan Portion)
19011,110.3752759,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19013,109.6491228,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19015,115.6069364,Iowa (Nonmetropolitan Portion)
19017,109.6491228,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19019,115.6069364,Iowa (Nonmetropolitan Portion)
19021,115.6069364,Iowa (Nonmetropolitan Portion)
19023,115.6069364,Iowa (Nonmetropolitan Portion)
19025,115.6069364,Iowa (Nonmetropolitan Portion)
19027,115.6069364,Iowa (Nonmetropolitan Portion)
19029,115.6069364,Iowa (Nonmetropolitan Portion)
19031,115.6069364,Iowa (Nonmetropolitan Portion)
19033,115.6069364,Iowa (Nonmetropolitan Portion)
19035,115.6069364,Iowa (Nonmetropolitan Portion)
19037,115.6069364,Iowa (Nonmetropolitan Portion)
19039,115.6069364,Iowa (Nonmetropolitan Portion)
19041,115.6069364,Iowa (Nonmetropolitan Portion)
19043,115.6069364,Iowa (Nonmetropolitan Portion)
19045,115.6069364,Iowa (Nonmetropolitan Portion)
19047,115.6069364,Iowa (Nonmetropolitan Portion)
19049,105.374078,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19051,115.6069364,Iowa (Nonmetropolitan Portion)
19053,115.6069364,Iowa (Nonmetropolitan Portion)
19055,115.6069364,Iowa (Nonmetropolitan Portion)
19057,115.6069364,Iowa (Nonmetropolitan Portion)
19059,115.6069364,Iowa (Nonmetropolitan Portion)
19061,107.6426265,"Dubuque, IA (Metropolitan Statistical Area)"
19063,115.6069364,Iowa (Nonmetropolitan Portion)
19065,115.6069364,Iowa (Nonmetropolitan Portion)
19067,115.6069364,Iowa (Nonmetropolitan Portion)
19069,115.6069364,Iowa (Nonmetropolitan Portion)
19071,115.6069364,Iowa (Nonmetropolitan Portion)
19073,115.6069364,Iowa (Nonmetropolitan Portion)
19075,109.6491228,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19077,105.374078,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19079,115.6069364,Iowa (Nonmetropolitan Portion)
19081,115.6069364,Iowa (Nonmetropolitan Portion)
19083,115.6069364,Iowa (Nonmetropolitan Portion)
19085,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19087,115.6069364,Iowa (Nonmetropolitan Portion)
19089,115.6069364,Iowa (Nonmetropolitan Portion)
19091,115.6069364,Iowa (Nonmetropolitan Portion)
19093,115.6069364,Iowa (Nonmetropolitan Portion)
19095,115.6069364,Iowa (Nonmetropolitan Portion)
19097,115.6069364,Iowa (Nonmetropolitan Portion)
19099,115.6069364,Iowa (Nonmetropolitan Portion)
19101,115.6069364,Iowa (Nonmetropolitan Portion)
19103,103.8421599,"Iowa City, IA (Metropolitan Statistical Area)"
19105,110.3752759,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19107,115.6069364,Iowa (Nonmetropolitan Portion)
19109,115.6069364,Iowa (Nonmetropolitan Portion)
19111,115.6069364,Iowa (Nonmetropolitan Portion)
19113,110.3752759,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19115,115.6069364,Iowa (Nonmetropolitan Portion)
19117,115.6069364,Iowa (Nonmetropolitan Portion)
19119,115.6069364,Iowa (Nonmetropolitan Portion)
19121,105.374078,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19123,115.6069364,Iowa (Nonmetropolitan Portion)
19125,115.6069364,Iowa (Nonmetropolitan Portion)
19127,115.6069364,Iowa (Nonmetropolitan Portion)
19129,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19131,115.6069364,Iowa (Nonmetropolitan Portion)
19133,115.6069364,Iowa (Nonmetropolitan Portion)
19135,115.6069364,Iowa (Nonmetropolitan Portion)
19137,115.6069364,Iowa (Nonmetropolitan Portion)
19139,115.6069364,Iowa (Nonmetropolitan Portion)
19141,115.6069364,Iowa (Nonmetropolitan Portion)
19143,115.6069364,Iowa (Nonmetropolitan Portion)
19145,115.6069364,Iowa (Nonmetropolitan Portion)
19147,115.6069364,Iowa (Nonmetropolitan Portion)
19149,112.3595506,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
19151,115.6069364,Iowa (Nonmetropolitan Portion)
19153,105.374078,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19155,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19157,115.6069364,Iowa (Nonmetropolitan Portion)
19159,115.6069364,Iowa (Nonmetropolitan Portion)
19161,115.6069364,Iowa (Nonmetropolitan Portion)
19163,109.4091904,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
19165,115.6069364,Iowa (Nonmetropolitan Portion)
19167,115.6069364,Iowa (Nonmetropolitan Portion)
19169,110.864745,"Ames, IA (Metropolitan Statistical Area)"
19171,115.6069364,Iowa (Nonmetropolitan Portion)
19173,115.6069364,Iowa (Nonmetropolitan Portion)
19175,115.6069364,Iowa (Nonmetropolitan Portion)
19177,115.6069364,Iowa (Nonmetropolitan Portion)
19179,115.6069364,Iowa (Nonmetropolitan Portion)
19181,105.374078,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19183,103.8421599,"Iowa City, IA (Metropolitan Statistical Area)"
19185,115.6069364,Iowa (Nonmetropolitan Portion)
19187,115.6069364,Iowa (Nonmetropolitan Portion)
19189,115.6069364,Iowa (Nonmetropolitan Portion)
19191,115.6069364,Iowa (Nonmetropolitan Portion)
19193,112.3595506,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
19195,115.6069364,Iowa (Nonmetropolitan Portion)
19197,115.6069364,Iowa (Nonmetropolitan Portion)
20001,116.5501166,Kansas (Nonmetropolitan Portion)
20003,116.5501166,Kansas (Nonmetropolitan Portion)
20005,116.5501166,Kansas (Nonmetropolitan Portion)
20007,116.5501166,Kansas (Nonmetropolitan Portion)
20009,116.5501166,Kansas (Nonmetropolitan Portion)
20011,116.5501166,Kansas (Nonmetropolitan Portion)
20013,116.5501166,Kansas (Nonmetropolitan Portion)
20015,109.8901099,"Wichita, KS (Metropolitan Statistical Area)"
20017,116.5501166,Kansas (Nonmetropolitan Portion)
20019,116.5501166,Kansas (Nonmetropolitan Portion)
20021,116.5501166,Kansas (Nonmetropolitan Portion)
20023,116.5501166,Kansas (Nonmetropolitan Portion)
20025,116.5501166,Kansas (Nonmetropolitan Portion)
20027,116.5501166,Kansas (Nonmetropolitan Portion)
20029,116.5501166,Kansas (Nonmetropolitan Portion)
20031,116.5501166,Kansas (Nonmetropolitan Portion)
20033,116.5501166,Kansas (Nonmetropolitan Portion)
20035,116.5501166,Kansas (Nonmetropolitan Portion)
20037,116.5501166,Kansas (Nonmetropolitan Portion)
20039,116.5501166,Kansas (Nonmetropolitan Portion)
20041,116.5501166,Kansas (Nonmetropolitan Portion)
20043,112.4859393,"St. Joseph, MO-KS (Metropolitan Statistical Area)"
20045,106.0445387,"Lawrence, KS (Metropolitan Statistical Area)"
20047,116.5501166,Kansas (Nonmetropolitan Portion)
20049,116.5501166,Kansas (Nonmetropolitan Portion)
20051,116.5501166,Kansas (Nonmetropolitan Portion)
20053,116.5501166,Kansas (Nonmetropolitan Portion)
20055,116.5501166,Kansas (Nonmetropolitan Portion)
20057,116.5501166,Kansas (Nonmetropolitan Portion)
20059,116.5501166,Kansas (Nonmetropolitan Portion)
20061,116.5501166,Kansas (Nonmetropolitan Portion)
20063,116.5501166,Kansas (Nonmetropolitan Portion)
20065,116.5501166,Kansas (Nonmetropolitan Portion)
20067,116.5501166,Kansas (Nonmetropolitan Portion)
20069,116.5501166,Kansas (Nonmetropolitan Portion)
20071,116.5501166,Kansas (Nonmetropolitan Portion)
20073,116.5501166,Kansas (Nonmetropolitan Portion)
20075,116.5501166,Kansas (Nonmetropolitan Portion)
20077,116.5501166,Kansas (Nonmetropolitan Portion)
20079,109.8901099,"Wichita, KS (Metropolitan Statistical Area)"
20081,116.5501166,Kansas (Nonmetropolitan Portion)
20083,116.5501166,Kansas (Nonmetropolitan Portion)
20085,111.3585746,"Topeka, KS (Metropolitan Statistical Area)"
20087,111.3585746,"Topeka, KS (Metropolitan Statistical Area)"
20089,116.5501166,Kansas (Nonmetropolitan Portion)
20091,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20093,116.5501166,Kansas (Nonmetropolitan Portion)
20095,109.8901099,"Wichita, KS (Metropolitan Statistical Area)"
20097,116.5501166,Kansas (Nonmetropolitan Portion)
20099,116.5501166,Kansas (Nonmetropolitan Portion)
20101,116.5501166,Kansas (Nonmetropolitan Portion)
20103,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20105,116.5501166,Kansas (Nonmetropolitan Portion)
20107,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20109,116.5501166,Kansas (Nonmetropolitan Portion)
20111,116.5501166,Kansas (Nonmetropolitan Portion)
20113,116.5501166,Kansas (Nonmetropolitan Portion)
20115,116.5501166,Kansas (Nonmetropolitan Portion)
20117,116.5501166,Kansas (Nonmetropolitan Portion)
20119,116.5501166,Kansas (Nonmetropolitan Portion)
20121,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20123,116.5501166,Kansas (Nonmetropolitan Portion)
20125,116.5501166,Kansas (Nonmetropolitan Portion)
20127,116.5501166,Kansas (Nonmetropolitan Portion)
20129,116.5501166,Kansas (Nonmetropolitan Portion)
20131,116.5501166,Kansas (Nonmetropolitan Portion)
20133,116.5501166,Kansas (Nonmetropolitan Portion)
20135,116.5501166,Kansas (Nonmetropolitan Portion)
20137,116.5501166,Kansas (Nonmetropolitan Portion)
20139,111.3585746,"Topeka, KS (Metropolitan Statistical Area)"
20141,116.5501166,Kansas (Nonmetropolitan Portion)
20143,116.5501166,Kansas (Nonmetropolitan Portion)
20145,116.5501166,Kansas (Nonmetropolitan Portion)
20147,116.5501166,Kansas (Nonmetropolitan Portion)
20149,107.6426265,"Manhattan, KS (Metropolitan Statistical Area)"
20151,116.5501166,Kansas (Nonmetropolitan Portion)
20153,116.5501166,Kansas (Nonmetropolitan Portion)
20155,116.5501166,Kansas (Nonmetropolitan Portion)
20157,116.5501166,Kansas (Nonmetropolitan Portion)
20159,116.5501166,Kansas (Nonmetropolitan Portion)
20161,107.6426265,"Manhattan, KS (Metropolitan Statistical Area)"
20163,116.5501166,Kansas (Nonmetropolitan Portion)
20165,116.5501166,Kansas (Nonmetropolitan Portion)
20167,116.5501166,Kansas (Nonmetropolitan Portion)
20169,116.5501166,Kansas (Nonmetropolitan Portion)
20171,116.5501166,Kansas (Nonmetropolitan Portion)
20173,109.8901099,"Wichita, KS (Metropolitan Statistical Area)"
20175,116.5501166,Kansas (Nonmetropolitan Portion)
20177,111.3585746,"Topeka, KS (Metropolitan Statistical Area)"
20179,116.5501166,Kansas (Nonmetropolitan Portion)
20181,116.5501166,Kansas (Nonmetropolitan Portion)
20183,116.5501166,Kansas (Nonmetropolitan Portion)
20185,116.5501166,Kansas (Nonmetropolitan Portion)
20187,116.5501166,Kansas (Nonmetropolitan Portion)
20189,116.5501166,Kansas (Nonmetropolitan Portion)
20191,109.8901099,"Wichita, KS (Metropolitan Statistical Area)"
20193,116.5501166,Kansas (Nonmetropolitan Portion)
20195,116.5501166,Kansas (Nonmetropolitan Portion)
20197,111.3585746,"Topeka, KS (Metropolitan Statistical Area)"
20199,116.5501166,Kansas (Nonmetropolitan Portion)
20201,116.5501166,Kansas (Nonmetropolitan Portion)
20203,116.5501166,Kansas (Nonmetropolitan Portion)
20205,116.5501166,Kansas (Nonmetropolitan Portion)
20207,116.5501166,Kansas (Nonmetropolitan Portion)
20209,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
21001,116.5501166,Kentucky (Nonmetropolitan Portion)
21003,116.5501166,"Bowling Green, KY (Metropolitan Statistical Area)"
21005,116.5501166,Kentucky (Nonmetropolitan Portion)
21007,116.5501166,Kentucky (Nonmetropolitan Portion)
21009,116.5501166,Kentucky (Nonmetropolitan Portion)
21011,116.5501166,Kentucky (Nonmetropolitan Portion)
21013,116.5501166,Kentucky (Nonmetropolitan Portion)
21015,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21017,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21019,115.2073733,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
21021,116.5501166,Kentucky (Nonmetropolitan Portion)
21023,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21025,116.5501166,Kentucky (Nonmetropolitan Portion)
21027,116.5501166,Kentucky (Nonmetropolitan Portion)
21029,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21031,116.5501166,"Bowling Green, KY (Metropolitan Statistical Area)"
21033,116.5501166,Kentucky (Nonmetropolitan Portion)
21035,116.5501166,Kentucky (Nonmetropolitan Portion)
21037,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21039,116.5501166,Kentucky (Nonmetropolitan Portion)
21041,116.5501166,Kentucky (Nonmetropolitan Portion)
21043,116.5501166,Kentucky (Nonmetropolitan Portion)
21045,116.5501166,Kentucky (Nonmetropolitan Portion)
21047,109.5290252,"Clarksville, TN-KY (Metropolitan Statistical Area)"
21049,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21051,116.5501166,Kentucky (Nonmetropolitan Portion)
21053,116.5501166,Kentucky (Nonmetropolitan Portion)
21055,116.5501166,Kentucky (Nonmetropolitan Portion)
21057,116.5501166,Kentucky (Nonmetropolitan Portion)
21059,114.1552511,"Owensboro, KY (Metropolitan Statistical Area)"
21061,116.5501166,"Bowling Green, KY (Metropolitan Statistical Area)"
21063,116.5501166,Kentucky (Nonmetropolitan Portion)
21065,116.5501166,Kentucky (Nonmetropolitan Portion)
21067,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21069,116.5501166,Kentucky (Nonmetropolitan Portion)
21071,116.5501166,Kentucky (Nonmetropolitan Portion)
21073,116.5501166,Kentucky (Nonmetropolitan Portion)
21075,116.5501166,Kentucky (Nonmetropolitan Portion)
21077,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21079,116.5501166,Kentucky (Nonmetropolitan Portion)
21081,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21083,116.5501166,Kentucky (Nonmetropolitan Portion)
21085,116.5501166,Kentucky (Nonmetropolitan Portion)
21087,116.5501166,Kentucky (Nonmetropolitan Portion)
21089,115.2073733,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
21091,114.1552511,"Owensboro, KY (Metropolitan Statistical Area)"
21093,116.2790698,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)"
21095,116.5501166,Kentucky (Nonmetropolitan Portion)
21097,116.5501166,Kentucky (Nonmetropolitan Portion)
21099,116.5501166,Kentucky (Nonmetropolitan Portion)
21101,110.1321586,"Evansville, IN-KY (Metropolitan Statistical Area)"
21103,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21105,116.5501166,Kentucky (Nonmetropolitan Portion)
21107,116.5501166,Kentucky (Nonmetropolitan Portion)
21109,116.5501166,Kentucky (Nonmetropolitan Portion)
21111,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21113,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21115,116.5501166,Kentucky (Nonmetropolitan Portion)
21117,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21119,116.5501166,Kentucky (Nonmetropolitan Portion)
21121,116.5501166,Kentucky (Nonmetropolitan Portion)
21123,116.2790698,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)"
21125,116.5501166,Kentucky (Nonmetropolitan Portion)
21127,116.5501166,Kentucky (Nonmetropolitan Portion)
21129,116.5501166,Kentucky (Nonmetropolitan Portion)
21131,116.5501166,Kentucky (Nonmetropolitan Portion)
21133,116.5501166,Kentucky (Nonmetropolitan Portion)
21135,116.5501166,Kentucky (Nonmetropolitan Portion)
21137,116.5501166,Kentucky (Nonmetropolitan Portion)
21139,116.5501166,Kentucky (Nonmetropolitan Portion)
21141,116.5501166,Kentucky (Nonmetropolitan Portion)
21143,116.5501166,Kentucky (Nonmetropolitan Portion)
21145,116.5501166,Kentucky (Nonmetropolitan Portion)
21147,116.5501166,Kentucky (Nonmetropolitan Portion)
21149,114.1552511,"Owensboro, KY (Metropolitan Statistical Area)"
21151,116.5501166,Kentucky (Nonmetropolitan Portion)
21153,116.5501166,Kentucky (Nonmetropolitan Portion)
21155,116.5501166,Kentucky (Nonmetropolitan Portion)
21157,116.5501166,Kentucky (Nonmetropolitan Portion)
21159,116.5501166,Kentucky (Nonmetropolitan Portion)
21161,116.5501166,Kentucky (Nonmetropolitan Portion)
21163,116.2790698,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)"
21165,116.5501166,Kentucky (Nonmetropolitan Portion)
21167,116.5501166,Kentucky (Nonmetropolitan Portion)
21169,116.5501166,Kentucky (Nonmetropolitan Portion)
21171,116.5501166,Kentucky (Nonmetropolitan Portion)
21173,116.5501166,Kentucky (Nonmetropolitan Portion)
21175,116.5501166,Kentucky (Nonmetropolitan Portion)
21177,116.5501166,Kentucky (Nonmetropolitan Portion)
21179,116.5501166,Kentucky (Nonmetropolitan Portion)
21181,116.5501166,Kentucky (Nonmetropolitan Portion)
21183,116.5501166,Kentucky (Nonmetropolitan Portion)
21185,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21187,116.5501166,Kentucky (Nonmetropolitan Portion)
21189,116.5501166,Kentucky (Nonmetropolitan Portion)
21191,111.3585746,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21193,116.5501166,Kentucky (Nonmetropolitan Portion)
21195,116.5501166,Kentucky (Nonmetropolitan Portion)
21197,116.5501166,Kentucky (Nonmetropolitan Portion)
21199,116.5501166,Kentucky (Nonmetropolitan Portion)
21201,116.5501166,Kentucky (Nonmetropolitan Portion)
21203,116.5501166,Kentucky (Nonmetropolitan Portion)
21205,116.5501166,Kentucky (Nonmetropolitan Portion)
21207,116.5501166,Kentucky (Nonmetropolitan Portion)
21209,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21211,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21213,116.5501166,Kentucky (Nonmetropolitan Portion)
21215,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21217,116.5501166,Kentucky (Nonmetropolitan Portion)
21219,116.5501166,Kentucky (Nonmetropolitan Portion)
21221,109.5290252,"Clarksville, TN-KY (Metropolitan Statistical Area)"
21223,109.4091904,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21225,116.5501166,Kentucky (Nonmetropolitan Portion)
21227,116.5501166,"Bowling Green, KY (Metropolitan Statistical Area)"
21229,116.5501166,Kentucky (Nonmetropolitan Portion)
21231,116.5501166,Kentucky (Nonmetropolitan Portion)
21233,116.5501166,Kentucky (Nonmetropolitan Portion)
21235,116.5501166,Kentucky (Nonmetropolitan Portion)
21237,116.5501166,Kentucky (Nonmetropolitan Portion)
21239,108.2251082,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
22001,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22003,118.4834123,Louisiana (Nonmetropolitan Portion)
22005,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22007,118.4834123,Louisiana (Nonmetropolitan Portion)
22009,118.4834123,Louisiana (Nonmetropolitan Portion)
22011,118.4834123,Louisiana (Nonmetropolitan Portion)
22013,118.4834123,Louisiana (Nonmetropolitan Portion)
22015,110.0110011,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
22017,110.0110011,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
22019,111.9820829,"Lake Charles, LA (Metropolitan Statistical Area)"
22021,118.4834123,Louisiana (Nonmetropolitan Portion)
22023,111.9820829,"Lake Charles, LA (Metropolitan Statistical Area)"
22025,118.4834123,Louisiana (Nonmetropolitan Portion)
22027,118.4834123,Louisiana (Nonmetropolitan Portion)
22029,118.4834123,Louisiana (Nonmetropolitan Portion)
22031,110.0110011,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
22033,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22035,118.4834123,Louisiana (Nonmetropolitan Portion)
22037,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22039,118.4834123,Louisiana (Nonmetropolitan Portion)
22041,118.4834123,Louisiana (Nonmetropolitan Portion)
22043,112.3595506,"Alexandria, LA (Metropolitan Statistical Area)"
22045,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22047,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22049,118.4834123,Louisiana (Nonmetropolitan Portion)
22051,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22053,118.4834123,Louisiana (Nonmetropolitan Portion)
22055,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22057,107.5268817,"Houma-Thibodaux, LA (Metropolitan Statistical Area)"
22059,118.4834123,Louisiana (Nonmetropolitan Portion)
22061,118.4834123,Louisiana (Nonmetropolitan Portion)
22063,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22065,118.4834123,Louisiana (Nonmetropolitan Portion)
22067,118.4834123,Louisiana (Nonmetropolitan Portion)
22069,118.4834123,Louisiana (Nonmetropolitan Portion)
22071,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22073,115.8748552,"Monroe, LA (Metropolitan Statistical Area)"
22075,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22077,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22079,112.3595506,"Alexandria, LA (Metropolitan Statistical Area)"
22081,118.4834123,Louisiana (Nonmetropolitan Portion)
22083,118.4834123,Louisiana (Nonmetropolitan Portion)
22085,118.4834123,Louisiana (Nonmetropolitan Portion)
22087,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22089,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22091,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22093,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22095,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22097,118.4834123,Louisiana (Nonmetropolitan Portion)
22099,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22101,118.4834123,Louisiana (Nonmetropolitan Portion)
22103,104.1666667,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22105,117.2332943,"Hammond, LA (Metropolitan Statistical Area)"
22107,118.4834123,Louisiana (Nonmetropolitan Portion)
22109,107.5268817,"Houma-Thibodaux, LA (Metropolitan Statistical Area)"
22111,115.8748552,"Monroe, LA (Metropolitan Statistical Area)"
22113,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22115,118.4834123,Louisiana (Nonmetropolitan Portion)
22117,118.4834123,Louisiana (Nonmetropolitan Portion)
22119,110.0110011,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
22121,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22123,118.4834123,Louisiana (Nonmetropolitan Portion)
22125,107.1811361,"Baton Rouge, LA (Metropolitan Statistical Area)"
22127,118.4834123,Louisiana (Nonmetropolitan Portion)
23001,105.5966209,"Lewiston-Auburn, ME (Metropolitan Statistical Area)"
23003,105.7082452,Maine (Nonmetropolitan Portion)
23005,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
23007,105.7082452,Maine (Nonmetropolitan Portion)
23009,105.7082452,Maine (Nonmetropolitan Portion)
23011,105.7082452,Maine (Nonmetropolitan Portion)
23013,105.7082452,Maine (Nonmetropolitan Portion)
23015,105.7082452,Maine (Nonmetropolitan Portion)
23017,105.7082452,Maine (Nonmetropolitan Portion)
23019,104.2752868,"Bangor, ME (Metropolitan Statistical Area)"
23021,105.7082452,Maine (Nonmetropolitan Portion)
23023,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
23025,105.7082452,Maine (Nonmetropolitan Portion)
23027,105.7082452,Maine (Nonmetropolitan Portion)
23029,105.7082452,Maine (Nonmetropolitan Portion)
23031,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
24001,113.1221719,"Cumberland, MD-WV (Metropolitan Statistical Area)"
24003,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24005,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24009,83.7520938,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24011,109.5290252,Maryland (Nonmetropolitan Portion)
24013,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24015,93.28358209,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
24017,83.7520938,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24019,109.5290252,Maryland (Nonmetropolitan Portion)
24021,83.7520938,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24023,109.5290252,Maryland (Nonmetropolitan Portion)
24025,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24027,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24029,109.5290252,Maryland (Nonmetropolitan Portion)
24031,83.7520938,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24033,83.7520938,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24035,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24037,101.8329939,"California-Lexington Park, MD (Metropolitan Statistical Area)"
24039,111.4827202,"Salisbury, MD-DE (Metropolitan Statistical Area)"
24041,109.5290252,Maryland (Nonmetropolitan Portion)
24043,98.13542689,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
24045,111.4827202,"Salisbury, MD-DE (Metropolitan Statistical Area)"
24047,111.4827202,"Salisbury, MD-DE (Metropolitan Statistical Area)"
24510,92.59259259,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
25001,98.13542689,"Barnstable Town, MA (Metropolitan Statistical Area)"
25003,104.8218029,"Pittsfield, MA (Metropolitan Statistical Area)"
25005,101.010101,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)"
