county,state,value,name
17095,17,118.2033097,Illinois 
17097,17,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
17099,17,118.2033097,Illinois 
17101,17,118.2033097,Illinois 
17103,17,118.2033097,Illinois 
17105,17,118.2033097,Illinois 
17107,17,118.2033097,Illinois 
17109,17,118.2033097,Illinois 
17111,17,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
17113,17,106.6098081,"Bloomington, IL "
17115,17,116.1440186,"Decatur, IL "
17117,17,110.1321586,"St. Louis, MO-IL "
17119,17,110.1321586,"St. Louis, MO-IL "
17121,17,118.2033097,Illinois 
17123,17,110.1321586,"Peoria, IL "
17125,17,118.2033097,Illinois 
17127,17,118.2033097,Illinois 
17129,17,109.8901099,"Springfield, IL "
17131,17,110.864745,"Davenport-Moline-Rock Island, IA-IL "
17133,17,110.1321586,"St. Louis, MO-IL "
17135,17,118.2033097,Illinois 
17137,17,118.2033097,Illinois 
17139,17,118.2033097,Illinois 
17141,17,118.2033097,Illinois 
17143,17,110.1321586,"Peoria, IL "
17145,17,118.2033097,Illinois 
17147,17,106.7235859,"Champaign-Urbana, IL "
17149,17,118.2033097,Illinois 
17151,17,118.2033097,Illinois 
17153,17,118.2033097,Illinois 
17155,17,118.2033097,Illinois 
17157,17,118.2033097,Illinois 
17159,17,118.2033097,Illinois 
17161,17,110.864745,"Davenport-Moline-Rock Island, IA-IL "
17163,17,110.1321586,"St. Louis, MO-IL "
17165,17,118.2033097,Illinois 
17167,17,109.8901099,"Springfield, IL "
17169,17,118.2033097,Illinois 
17171,17,118.2033097,Illinois 
17173,17,118.2033097,Illinois 
17175,17,110.1321586,"Peoria, IL "
17177,17,118.2033097,Illinois 
17179,17,110.1321586,"Peoria, IL "
17181,17,118.2033097,Illinois 
17183,17,124.3781095,"Danville, IL "
17185,17,118.2033097,Illinois 
17187,17,118.2033097,Illinois 
17189,17,118.2033097,Illinois 
17191,17,118.2033097,Illinois 
17193,17,118.2033097,Illinois 
17195,17,118.2033097,Illinois 
17197,17,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
17199,17,119.760479,"Carbondale-Marion, IL "
17201,17,111.2347052,"Rockford, IL "
17203,17,110.1321586,"Peoria, IL "
18000,18,118.2033097,Indiana 
18001,18,118.2033097,Indiana 
18003,18,111.2347052,"Fort Wayne, IN "
18005,18,112.6126126,"Columbus, IN "
18007,18,108.577633,"Lafayette-West Lafayette, IN "
18009,18,118.2033097,Indiana 
18011,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18013,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18015,18,108.577633,"Lafayette-West Lafayette, IN "
18017,18,118.2033097,Indiana 
18019,18,109.8901099,"Louisville/Jefferson County, KY-IN "
18021,18,114.6788991,"Terre Haute, IN "
18023,18,118.2033097,Indiana 
18025,18,118.2033097,Indiana 
18027,18,118.2033097,Indiana 
18029,18,111.6071429,"Cincinnati, OH-KY-IN "
18031,18,118.2033097,Indiana 
18033,18,118.2033097,Indiana 
18035,18,115.0747986,"Muncie, IN "
18037,18,118.2033097,Indiana 
18039,18,110.864745,"Elkhart-Goshen, IN "
18041,18,118.2033097,Indiana 
18043,18,109.8901099,"Louisville/Jefferson County, KY-IN "
18045,18,118.2033097,Indiana 
18047,18,118.2033097,Indiana 
18049,18,118.2033097,Indiana 
18051,18,118.2033097,Indiana 
18053,18,118.2033097,Indiana 
18055,18,118.2033097,Indiana 
18057,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18059,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18061,18,109.8901099,"Louisville/Jefferson County, KY-IN "
18063,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18065,18,118.2033097,Indiana 
18067,18,116.6861144,"Kokomo, IN "
18069,18,118.2033097,Indiana 
18071,18,118.2033097,Indiana 
18073,18,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
18075,18,118.2033097,Indiana 
18077,18,118.2033097,Indiana 
18079,18,118.2033097,Indiana 
18081,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18083,18,118.2033097,Indiana 
18085,18,118.2033097,Indiana 
18087,18,118.2033097,Indiana 
18089,18,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
18091,18,116.6861144,"Michigan City-La Porte, IN "
18093,18,118.2033097,Indiana 
18095,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18097,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18099,18,118.2033097,Indiana 
18101,18,118.2033097,Indiana 
18103,18,118.2033097,Indiana 
18105,18,106.7235859,"Bloomington, IN "
18107,18,118.2033097,Indiana 
18109,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18111,18,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
18113,18,118.2033097,Indiana 
18115,18,111.6071429,"Cincinnati, OH-KY-IN "
18117,18,118.2033097,Indiana 
18119,18,106.7235859,"Bloomington, IN "
18121,18,118.2033097,Indiana 
18123,18,118.2033097,Indiana 
18125,18,118.2033097,Indiana 
18127,18,96.33911368,"Chicago-Naperville-Elgin, IL-IN-WI "
18129,18,111.8568233,"Evansville, IN-KY "
18131,18,118.2033097,Indiana 
18133,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18135,18,118.2033097,Indiana 
18137,18,118.2033097,Indiana 
18139,18,118.2033097,Indiana 
18141,18,112.7395716,"South Bend-Mishawaka, IN-MI "
18143,18,109.8901099,"Louisville/Jefferson County, KY-IN "
18145,18,107.7586207,"Indianapolis-Carmel-Anderson, IN "
18147,18,118.2033097,Indiana 
18149,18,118.2033097,Indiana 
18151,18,118.2033097,Indiana 
18153,18,114.6788991,"Terre Haute, IN "
18155,18,118.2033097,Indiana 
18157,18,108.577633,"Lafayette-West Lafayette, IN "
18159,18,118.2033097,Indiana 
18161,18,111.6071429,"Cincinnati, OH-KY-IN "
18163,18,111.8568233,"Evansville, IN-KY "
18165,18,114.6788991,"Terre Haute, IN "
18167,18,114.6788991,"Terre Haute, IN "
18169,18,118.2033097,Indiana 
18171,18,118.2033097,Indiana 
18173,18,111.8568233,"Evansville, IN-KY "
18175,18,109.8901099,"Louisville/Jefferson County, KY-IN "
18177,18,118.2033097,Indiana 
18179,18,111.2347052,"Fort Wayne, IN "
18181,18,118.2033097,Indiana 
18183,18,111.2347052,"Fort Wayne, IN "
19000,19,115.3402537,Iowa 
19001,19,115.3402537,Iowa 
19003,19,115.3402537,Iowa 
19005,19,115.3402537,Iowa 
19007,19,115.3402537,Iowa 
19009,19,115.3402537,Iowa 
19011,19,111.9820829,"Cedar Rapids, IA "
19013,19,110.0110011,"Waterloo-Cedar Falls, IA "
19015,19,115.3402537,Iowa 
19017,19,110.0110011,"Waterloo-Cedar Falls, IA "
19019,19,115.3402537,Iowa 
19021,19,115.3402537,Iowa 
19023,19,115.3402537,Iowa 
19025,19,115.3402537,Iowa 
19027,19,115.3402537,Iowa 
19029,19,115.3402537,Iowa 
19031,19,115.3402537,Iowa 
19033,19,115.3402537,Iowa 
19035,19,115.3402537,Iowa 
19037,19,115.3402537,Iowa 
19039,19,115.3402537,Iowa 
19041,19,115.3402537,Iowa 
19043,19,115.3402537,Iowa 
19045,19,115.3402537,Iowa 
19047,19,115.3402537,Iowa 
19049,19,105.8201058,"Des Moines-West Des Moines, IA "
19051,19,115.3402537,Iowa 
19053,19,115.3402537,Iowa 
19055,19,115.3402537,Iowa 
19057,19,115.3402537,Iowa 
19059,19,115.3402537,Iowa 
19061,19,109.2896175,"Dubuque, IA "
19063,19,115.3402537,Iowa 
19065,19,115.3402537,Iowa 
19067,19,115.3402537,Iowa 
19069,19,115.3402537,Iowa 
19071,19,115.3402537,Iowa 
19073,19,115.3402537,Iowa 
19075,19,110.0110011,"Waterloo-Cedar Falls, IA "
19077,19,105.8201058,"Des Moines-West Des Moines, IA "
19079,19,115.3402537,Iowa 
19081,19,115.3402537,Iowa 
19083,19,115.3402537,Iowa 
19085,19,107.0663812,"Omaha-Council Bluffs, NE-IA "
19087,19,115.3402537,Iowa 
19089,19,115.3402537,Iowa 
19091,19,115.3402537,Iowa 
19093,19,115.3402537,Iowa 
19095,19,115.3402537,Iowa 
19097,19,115.3402537,Iowa 
19099,19,115.3402537,Iowa 
19101,19,115.3402537,Iowa 
19103,19,104.4932079,"Iowa City, IA "
19105,19,111.9820829,"Cedar Rapids, IA "
19107,19,115.3402537,Iowa 
19109,19,115.3402537,Iowa 
19111,19,115.3402537,Iowa 
19113,19,111.9820829,"Cedar Rapids, IA "
19115,19,115.3402537,Iowa 
19117,19,115.3402537,Iowa 
19119,19,115.3402537,Iowa 
19121,19,105.8201058,"Des Moines-West Des Moines, IA "
19123,19,115.3402537,Iowa 
19125,19,115.3402537,Iowa 
19127,19,115.3402537,Iowa 
19129,19,107.0663812,"Omaha-Council Bluffs, NE-IA "
19131,19,115.3402537,Iowa 
19133,19,115.3402537,Iowa 
19135,19,115.3402537,Iowa 
19137,19,115.3402537,Iowa 
19139,19,115.3402537,Iowa 
19141,19,115.3402537,Iowa 
19143,19,115.3402537,Iowa 
19145,19,115.3402537,Iowa 
19147,19,115.3402537,Iowa 
19149,19,112.4859393,"Sioux City, IA-NE-SD "
19151,19,115.3402537,Iowa 
19153,19,105.8201058,"Des Moines-West Des Moines, IA "
19155,19,107.0663812,"Omaha-Council Bluffs, NE-IA "
19157,19,115.3402537,Iowa 
19159,19,115.3402537,Iowa 
19161,19,115.3402537,Iowa 
19163,19,110.864745,"Davenport-Moline-Rock Island, IA-IL "
19165,19,115.3402537,Iowa 
19167,19,115.3402537,Iowa 
19169,19,109.1703057,"Ames, IA "
19171,19,115.3402537,Iowa 
19173,19,115.3402537,Iowa 
19175,19,115.3402537,Iowa 
19177,19,115.3402537,Iowa 
19179,19,115.3402537,Iowa 
19181,19,105.8201058,"Des Moines-West Des Moines, IA "
19183,19,104.4932079,"Iowa City, IA "
19185,19,115.3402537,Iowa 
19187,19,115.3402537,Iowa 
19189,19,115.3402537,Iowa 
19191,19,115.3402537,Iowa 
19193,19,112.4859393,"Sioux City, IA-NE-SD "
19195,19,115.3402537,Iowa 
19197,19,115.3402537,Iowa 
20000,20,117.6470588,Kansas 
20001,20,117.6470588,Kansas 
20003,20,117.6470588,Kansas 
20005,20,117.6470588,Kansas 
20007,20,117.6470588,Kansas 
20009,20,117.6470588,Kansas 
20011,20,117.6470588,Kansas 
20013,20,117.6470588,Kansas 
20015,20,110.864745,"Wichita, KS "
20017,20,117.6470588,Kansas 
20019,20,117.6470588,Kansas 
20021,20,117.6470588,Kansas 
20023,20,117.6470588,Kansas 
20025,20,117.6470588,Kansas 
20027,20,117.6470588,Kansas 
20029,20,117.6470588,Kansas 
20031,20,117.6470588,Kansas 
20033,20,117.6470588,Kansas 
20035,20,117.6470588,Kansas 
20037,20,117.6470588,Kansas 
20039,20,117.6470588,Kansas 
20041,20,117.6470588,Kansas 
20043,20,115.6069364,"St. Joseph, MO-KS "
20045,20,107.8748652,"Lawrence, KS "
20047,20,117.6470588,Kansas 
20049,20,117.6470588,Kansas 
20051,20,117.6470588,Kansas 
20053,20,117.6470588,Kansas 
20055,20,117.6470588,Kansas 
20057,20,117.6470588,Kansas 
20059,20,117.6470588,Kansas 
20061,20,117.6470588,Kansas 
20063,20,117.6470588,Kansas 
20065,20,117.6470588,Kansas 
20067,20,117.6470588,Kansas 
20069,20,117.6470588,Kansas 
20071,20,117.6470588,Kansas 
20073,20,117.6470588,Kansas 
20075,20,117.6470588,Kansas 
20077,20,117.6470588,Kansas 
20079,20,110.864745,"Wichita, KS "
20081,20,117.6470588,Kansas 
20083,20,117.6470588,Kansas 
20085,20,112.2334456,"Topeka, KS "
20087,20,112.2334456,"Topeka, KS "
20089,20,117.6470588,Kansas 
20091,20,106.7235859,"Kansas City, MO-KS "
20093,20,117.6470588,Kansas 
20095,20,110.864745,"Wichita, KS "
20097,20,117.6470588,Kansas 
20099,20,117.6470588,Kansas 
20101,20,117.6470588,Kansas 
20103,20,106.7235859,"Kansas City, MO-KS "
20105,20,117.6470588,Kansas 
20107,20,106.7235859,"Kansas City, MO-KS "
20109,20,117.6470588,Kansas 
20111,20,117.6470588,Kansas 
20113,20,117.6470588,Kansas 
20115,20,117.6470588,Kansas 
20117,20,117.6470588,Kansas 
20119,20,117.6470588,Kansas 
20121,20,106.7235859,"Kansas City, MO-KS "
20123,20,117.6470588,Kansas 
20125,20,117.6470588,Kansas 
20127,20,117.6470588,Kansas 
20129,20,117.6470588,Kansas 
20131,20,117.6470588,Kansas 
20133,20,117.6470588,Kansas 
20135,20,117.6470588,Kansas 
20137,20,117.6470588,Kansas 
20139,20,112.2334456,"Topeka, KS "
20141,20,117.6470588,Kansas 
20143,20,117.6470588,Kansas 
20145,20,117.6470588,Kansas 
20147,20,117.6470588,Kansas 
20149,20,108.3423619,"Manhattan, KS "
20151,20,117.6470588,Kansas 
20153,20,117.6470588,Kansas 
20155,20,117.6470588,Kansas 
20157,20,117.6470588,Kansas 
20159,20,117.6470588,Kansas 
20161,20,108.3423619,"Manhattan, KS "
20163,20,117.6470588,Kansas 
20165,20,117.6470588,Kansas 
20167,20,117.6470588,Kansas 
20169,20,117.6470588,Kansas 
20171,20,117.6470588,Kansas 
20173,20,110.864745,"Wichita, KS "
20175,20,117.6470588,Kansas 
20177,20,112.2334456,"Topeka, KS "
20179,20,117.6470588,Kansas 
20181,20,117.6470588,Kansas 
20183,20,117.6470588,Kansas 
20185,20,117.6470588,Kansas 
20187,20,117.6470588,Kansas 
20189,20,117.6470588,Kansas 
20191,20,110.864745,"Wichita, KS "
20193,20,117.6470588,Kansas 
20195,20,117.6470588,Kansas 
20197,20,112.2334456,"Topeka, KS "
20199,20,117.6470588,Kansas 
20201,20,117.6470588,Kansas 
20203,20,117.6470588,Kansas 
20205,20,117.6470588,Kansas 
20207,20,117.6470588,Kansas 
20209,20,106.7235859,"Kansas City, MO-KS "
21000,21,118.4834123,Kentucky 
21001,21,118.4834123,Kentucky 
21003,21,117.5088132,"Bowling Green, KY "
21005,21,118.4834123,Kentucky 
21007,21,118.4834123,Kentucky 
21009,21,118.4834123,Kentucky 
21011,21,118.4834123,Kentucky 
21013,21,118.4834123,Kentucky 
21015,21,111.6071429,"Cincinnati, OH-KY-IN "
21017,21,109.5290252,"Lexington-Fayette, KY "
21019,21,116.2790698,"Huntington-Ashland, WV-KY-OH "
21021,21,118.4834123,Kentucky 
21023,21,111.6071429,"Cincinnati, OH-KY-IN "
21025,21,118.4834123,Kentucky 
21027,21,118.4834123,Kentucky 
21029,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21031,21,117.5088132,"Bowling Green, KY "
21033,21,118.4834123,Kentucky 
21035,21,118.4834123,Kentucky 
21037,21,111.6071429,"Cincinnati, OH-KY-IN "
21039,21,118.4834123,Kentucky 
21041,21,118.4834123,Kentucky 
21043,21,118.4834123,Kentucky 
21045,21,118.4834123,Kentucky 
21047,21,110.619469,"Clarksville, TN-KY "
21049,21,109.5290252,"Lexington-Fayette, KY "
21051,21,118.4834123,Kentucky 
21053,21,118.4834123,Kentucky 
21055,21,118.4834123,Kentucky 
21057,21,118.4834123,Kentucky 
21059,21,114.9425287,"Owensboro, KY "
21061,21,117.5088132,"Bowling Green, KY "
21063,21,118.4834123,Kentucky 
21065,21,118.4834123,Kentucky 
21067,21,109.5290252,"Lexington-Fayette, KY "
21069,21,118.4834123,Kentucky 
21071,21,118.4834123,Kentucky 
21073,21,118.4834123,Kentucky 
21075,21,118.4834123,Kentucky 
21077,21,111.6071429,"Cincinnati, OH-KY-IN "
21079,21,118.4834123,Kentucky 
21081,21,111.6071429,"Cincinnati, OH-KY-IN "
21083,21,118.4834123,Kentucky 
21085,21,118.4834123,Kentucky 
21087,21,118.4834123,Kentucky 
21089,21,116.2790698,"Huntington-Ashland, WV-KY-OH "
21091,21,114.9425287,"Owensboro, KY "
21093,21,117.2332943,"Elizabethtown-Fort Knox, KY "
21095,21,118.4834123,Kentucky 
21097,21,118.4834123,Kentucky 
21099,21,118.4834123,Kentucky 
21101,21,111.8568233,"Evansville, IN-KY "
21103,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21105,21,118.4834123,Kentucky 
21107,21,118.4834123,Kentucky 
21109,21,118.4834123,Kentucky 
21111,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21113,21,109.5290252,"Lexington-Fayette, KY "
21115,21,118.4834123,Kentucky 
21117,21,111.6071429,"Cincinnati, OH-KY-IN "
21119,21,118.4834123,Kentucky 
21121,21,118.4834123,Kentucky 
21123,21,117.2332943,"Elizabethtown-Fort Knox, KY "
21125,21,118.4834123,Kentucky 
21127,21,118.4834123,Kentucky 
21129,21,118.4834123,Kentucky 
21131,21,118.4834123,Kentucky 
21133,21,118.4834123,Kentucky 
21135,21,118.4834123,Kentucky 
21137,21,118.4834123,Kentucky 
21139,21,118.4834123,Kentucky 
21141,21,118.4834123,Kentucky 
21143,21,118.4834123,Kentucky 
21145,21,118.4834123,Kentucky 
21147,21,118.4834123,Kentucky 
21149,21,114.9425287,"Owensboro, KY "
21151,21,118.4834123,Kentucky 
21153,21,118.4834123,Kentucky 
21155,21,118.4834123,Kentucky 
21157,21,118.4834123,Kentucky 
21159,21,118.4834123,Kentucky 
21161,21,118.4834123,Kentucky 
21163,21,117.2332943,"Elizabethtown-Fort Knox, KY "
21165,21,118.4834123,Kentucky 
21167,21,118.4834123,Kentucky 
21169,21,118.4834123,Kentucky 
21171,21,118.4834123,Kentucky 
21173,21,118.4834123,Kentucky 
21175,21,118.4834123,Kentucky 
21177,21,118.4834123,Kentucky 
21179,21,118.4834123,Kentucky 
21181,21,118.4834123,Kentucky 
21183,21,118.4834123,Kentucky 
21185,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21187,21,118.4834123,Kentucky 
21189,21,118.4834123,Kentucky 
21191,21,111.6071429,"Cincinnati, OH-KY-IN "
21193,21,118.4834123,Kentucky 
21195,21,118.4834123,Kentucky 
21197,21,118.4834123,Kentucky 
21199,21,118.4834123,Kentucky 
21201,21,118.4834123,Kentucky 
21203,21,118.4834123,Kentucky 
21205,21,118.4834123,Kentucky 
21207,21,118.4834123,Kentucky 
21209,21,109.5290252,"Lexington-Fayette, KY "
21211,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21213,21,118.4834123,Kentucky 
21215,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21217,21,118.4834123,Kentucky 
21219,21,118.4834123,Kentucky 
21221,21,110.619469,"Clarksville, TN-KY "
21223,21,109.8901099,"Louisville/Jefferson County, KY-IN "
21225,21,118.4834123,Kentucky 
21227,21,117.5088132,"Bowling Green, KY "
21229,21,118.4834123,Kentucky 
21231,21,118.4834123,Kentucky 
21233,21,118.4834123,Kentucky 
21235,21,118.4834123,Kentucky 
21237,21,118.4834123,Kentucky 
21239,21,109.5290252,"Lexington-Fayette, KY "
22000,22,118.7648456,Louisiana 
22001,22,112.7395716,"Lafayette, LA "
22003,22,118.7648456,Louisiana 
22005,22,107.5268817,"Baton Rouge, LA "
22007,22,118.7648456,Louisiana 
22009,22,118.7648456,Louisiana 
22011,22,118.7648456,Louisiana 
22013,22,118.7648456,Louisiana 
22015,22,111.2347052,"Shreveport-Bossier City, LA "
22017,22,111.2347052,"Shreveport-Bossier City, LA "
22019,22,113.507378,"Lake Charles, LA "
22021,22,118.7648456,Louisiana 
22023,22,113.507378,"Lake Charles, LA "
22025,22,118.7648456,Louisiana 
22027,22,118.7648456,Louisiana 
22029,22,118.7648456,Louisiana 
22031,22,111.2347052,"Shreveport-Bossier City, LA "
22033,22,107.5268817,"Baton Rouge, LA "
22035,22,118.7648456,Louisiana 
22037,22,107.5268817,"Baton Rouge, LA "
22039,22,118.7648456,Louisiana 
22041,22,118.7648456,Louisiana 
22043,22,113.7656428,"Alexandria, LA "
22045,22,112.7395716,"Lafayette, LA "
22047,22,107.5268817,"Baton Rouge, LA "
22049,22,118.7648456,Louisiana 
22051,22,105.0420168,"New Orleans-Metairie, LA "
22053,22,118.7648456,Louisiana 
22055,22,112.7395716,"Lafayette, LA "
22057,22,110.1321586,"Houma-Thibodaux, LA "
22059,22,118.7648456,Louisiana 
22061,22,118.7648456,Louisiana 
22063,22,107.5268817,"Baton Rouge, LA "
22065,22,118.7648456,Louisiana 
22067,22,118.7648456,Louisiana 
22069,22,118.7648456,Louisiana 
22071,22,105.0420168,"New Orleans-Metairie, LA "
22073,22,118.0637544,"Monroe, LA "
22075,22,105.0420168,"New Orleans-Metairie, LA "
22077,22,107.5268817,"Baton Rouge, LA "
22079,22,113.7656428,"Alexandria, LA "
22081,22,118.7648456,Louisiana 
22083,22,118.7648456,Louisiana 
22085,22,118.7648456,Louisiana 
22087,22,105.0420168,"New Orleans-Metairie, LA "
22089,22,105.0420168,"New Orleans-Metairie, LA "
22091,22,107.5268817,"Baton Rouge, LA "
22093,22,105.0420168,"New Orleans-Metairie, LA "
22095,22,105.0420168,"New Orleans-Metairie, LA "
22097,22,118.7648456,Louisiana 
22099,22,112.7395716,"Lafayette, LA "
22101,22,118.7648456,Louisiana 
22103,22,105.0420168,"New Orleans-Metairie, LA "
22105,22,117.2332943,"Hammond, LA "
22107,22,118.7648456,Louisiana 
22109,22,110.1321586,"Houma-Thibodaux, LA "
22111,22,118.0637544,"Monroe, LA "
22113,22,112.7395716,"Lafayette, LA "
22115,22,118.7648456,Louisiana 
22117,22,118.7648456,Louisiana 
22119,22,111.2347052,"Shreveport-Bossier City, LA "
22121,22,107.5268817,"Baton Rouge, LA "
22123,22,118.7648456,Louisiana 
22125,22,107.5268817,"Baton Rouge, LA "
22127,22,118.7648456,Louisiana 
23000,23,104.6025105,Maine 
23001,23,106.0445387,"Lewiston-Auburn, ME "
23003,23,104.6025105,Maine 
23005,23,98.32841691,"Portland-South Portland, ME "
23007,23,104.6025105,Maine 
23009,23,104.6025105,Maine 
23011,23,104.6025105,Maine 
23013,23,104.6025105,Maine 
23015,23,104.6025105,Maine 
23017,23,104.6025105,Maine 
23019,23,104.4932079,"Bangor, ME "
23021,23,104.6025105,Maine 
23023,23,98.32841691,"Portland-South Portland, ME "
23025,23,104.6025105,Maine 
23027,23,104.6025105,Maine 
23029,23,104.6025105,Maine 
23031,23,98.32841691,"Portland-South Portland, ME "
24000,24,111.6071429,Maryland 
24001,24,113.507378,"Cumberland, MD-WV "
24003,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24005,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24009,24,83.96305626,"Washington-Arlington-Alexandria, DC-VA-MD-WV "
24011,24,111.6071429,Maryland 
24013,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24015,24,94.42870633,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD "
24017,24,83.96305626,"Washington-Arlington-Alexandria, DC-VA-MD-WV "
24019,24,111.6071429,Maryland 
24021,24,83.96305626,"Washington-Arlington-Alexandria, DC-VA-MD-WV "
24023,24,111.6071429,Maryland 
24025,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24027,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24029,24,111.6071429,Maryland 
24031,24,83.96305626,"Washington-Arlington-Alexandria, DC-VA-MD-WV "
24033,24,83.96305626,"Washington-Arlington-Alexandria, DC-VA-MD-WV "
24035,24,93.28358209,"Baltimore-Columbia-Towson, MD "
24037,24,99.70089731,"California-Lexington Park, MD "
24039,24,111.9820829,"Salisbury, MD-DE "
24041,24,111.6071429,Maryland 
24043,24,99.50248756,"Hagerstown-Martinsburg, MD-WV "
24045,24,111.9820829,"Salisbury, MD-DE "
24047,24,111.9820829,"Salisbury, MD-DE "
24510,24,93.28358209,"Baltimore-Columbia-Towson, MD "
25000,25,98.32841691,Massachusetts 
25001,25,96.24639076,"Barnstable Town, MA "
25003,25,103.950104,"Pittsfield, MA "
25005,25,100.3009027,"Providence-Warwick, RI-MA "
25007,25,98.32841691,Massachusetts 
25009,25,90.0090009,"Boston-Cambridge-Newton, MA-NH "
25011,25,98.32841691,Massachusetts 
25013,25,102.6694045,"Springfield, MA "
25015,25,102.6694045,"Springfield, MA "
25017,25,90.0090009,"Boston-Cambridge-Newton, MA-NH "
25019,25,98.32841691,Massachusetts 
25021,25,90.0090009,"Boston-Cambridge-Newton, MA-NH "
25023,25,90.0090009,"Boston-Cambridge-Newton, MA-NH "
25025,25,90.0090009,"Boston-Cambridge-Newton, MA-NH "
25027,25,96.52509653,"Worcester, MA-CT "
26000,26,115.0747986,Michigan 
26001,26,115.0747986,Michigan 
26003,26,115.0747986,Michigan 
26005,26,115.0747986,Michigan 
26007,26,115.0747986,Michigan 
26009,26,115.0747986,Michigan 
26011,26,115.0747986,Michigan 
26013,26,115.0747986,Michigan 
26015,26,106.9518717,"Grand Rapids-Wyoming, MI "
26017,26,115.0747986,"Bay City, MI "
26019,26,115.0747986,Michigan 
26021,26,112.3595506,"Niles-Benton Harbor, MI "
26023,26,115.0747986,Michigan 
26025,26,110.3752759,"Battle Creek, MI "
26027,26,112.7395716,"South Bend-Mishawaka, IN-MI "
26029,26,115.0747986,Michigan 
26031,26,115.0747986,Michigan 
26033,26,115.0747986,Michigan 
26035,26,115.0747986,Michigan 
26037,26,107.5268817,"Lansing-East Lansing, MI "
26039,26,115.0747986,Michigan 
26041,26,115.0747986,Michigan 
26043,26,115.0747986,Michigan 
26045,26,107.5268817,"Lansing-East Lansing, MI "
26047,26,115.0747986,Michigan 
26049,26,110.619469,"Flint, MI "
26051,26,115.0747986,Michigan 
26053,26,115.0747986,Michigan 
26055,26,115.0747986,Michigan 
26057,26,115.0747986,Michigan 
26059,26,115.0747986,Michigan 
26061,26,115.0747986,Michigan 
26063,26,115.0747986,Michigan 
26065,26,107.5268817,"Lansing-East Lansing, MI "
26067,26,115.0747986,Michigan 
26069,26,115.0747986,Michigan 
26071,26,115.0747986,Michigan 
26073,26,115.0747986,Michigan 
26075,26,111.6071429,"Jackson, MI "
26077,26,109.6491228,"Kalamazoo-Portage, MI "
26079,26,115.0747986,Michigan 
26081,26,106.9518717,"Grand Rapids-Wyoming, MI "
26083,26,115.0747986,Michigan 
26085,26,115.0747986,Michigan 
26087,26,104.2752868,"Detroit-Warren-Dearborn, MI "
26089,26,115.0747986,Michigan 
26091,26,115.0747986,Michigan 
26093,26,104.2752868,"Detroit-Warren-Dearborn, MI "
26095,26,115.0747986,Michigan 
26097,26,115.0747986,Michigan 
26099,26,104.2752868,"Detroit-Warren-Dearborn, MI "
26101,26,115.0747986,Michigan 
26103,26,115.0747986,Michigan 
26105,26,115.0747986,Michigan 
26107,26,115.0747986,Michigan 
26109,26,115.0747986,Michigan 
26111,26,108.9324619,"Midland, MI "
26113,26,115.0747986,Michigan 
26115,26,106.3829787,"Monroe, MI "
26117,26,106.9518717,"Grand Rapids-Wyoming, MI "
26119,26,115.0747986,Michigan 
26121,26,114.2857143,"Muskegon, MI "
26123,26,115.0747986,Michigan 
26125,26,104.2752868,"Detroit-Warren-Dearborn, MI "
26127,26,115.0747986,Michigan 
26129,26,115.0747986,Michigan 
26131,26,115.0747986,Michigan 
26133,26,115.0747986,Michigan 
26135,26,115.0747986,Michigan 
26137,26,115.0747986,Michigan 
26139,26,106.9518717,"Grand Rapids-Wyoming, MI "
26141,26,115.0747986,Michigan 
26143,26,115.0747986,Michigan 
26145,26,112.6126126,"Saginaw, MI "
26147,26,104.2752868,"Detroit-Warren-Dearborn, MI "
26149,26,115.0747986,Michigan 
26151,26,115.0747986,Michigan 
26153,26,115.0747986,Michigan 
26155,26,115.0747986,Michigan 
26157,26,115.0747986,Michigan 
26159,26,109.6491228,"Kalamazoo-Portage, MI "
