county,state,value,name
12091,12,106.0445387,"Crestview-Fort Walton Beach-Destin, FL"
12131,12,106.0445387,"Crestview-Fort Walton Beach-Destin, FL"
24001,24,116.1440186,"Cumberland, MD-WV"
54057,54,116.1440186,"Cumberland, MD-WV"
48085,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48113,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48121,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48139,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48221,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48231,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48251,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48257,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48367,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48397,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48425,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48439,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
48497,48,99.30486594,"Dallas-Fort Worth-Arlington, TX"
13213,13,118.623962,"Dalton, GA"
13313,13,118.623962,"Dalton, GA"
17183,17,127.2264631,"Danville, IL"
1003,1,110.7419712,"Daphne-Fairhope-Foley, AL"
17073,17,112.7395716,"Davenport-Moline-Rock Island, IA-IL"
17131,17,112.7395716,"Davenport-Moline-Rock Island, IA-IL"
17161,17,112.7395716,"Davenport-Moline-Rock Island, IA-IL"
19163,19,112.7395716,"Davenport-Moline-Rock Island, IA-IL"
39057,39,113.2502831,"Dayton, OH"
39109,39,113.2502831,"Dayton, OH"
39113,39,113.2502831,"Dayton, OH"
1079,1,119.760479,"Decatur, AL"
1103,1,119.760479,"Decatur, AL"
17115,17,117.2332943,"Decatur, IL"
12035,12,104.2752868,"Deltona-Daytona Beach-Ormond Beach, FL"
12127,12,104.2752868,"Deltona-Daytona Beach-Ormond Beach, FL"
8001,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8005,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8019,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8031,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8035,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8039,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8047,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8059,8,95.32888465,"Denver-Aurora-Lakewood, CO"
8093,8,95.32888465,"Denver-Aurora-Lakewood, CO"
19049,19,107.9913607,"Des Moines-West Des Moines, IA"
19077,19,107.9913607,"Des Moines-West Des Moines, IA"
19121,19,107.9913607,"Des Moines-West Des Moines, IA"
19153,19,107.9913607,"Des Moines-West Des Moines, IA"
19181,19,107.9913607,"Des Moines-West Des Moines, IA"
26087,26,104.7120419,"Detroit-Warren-Dearborn, MI"
26093,26,104.7120419,"Detroit-Warren-Dearborn, MI"
26099,26,104.7120419,"Detroit-Warren-Dearborn, MI"
26125,26,104.7120419,"Detroit-Warren-Dearborn, MI"
26147,26,104.7120419,"Detroit-Warren-Dearborn, MI"
26163,26,104.7120419,"Detroit-Warren-Dearborn, MI"
1061,1,119.1895113,"Dothan, AL"
1067,1,119.1895113,"Dothan, AL"
1069,1,119.1895113,"Dothan, AL"
10001,10,108.4598698,"Dover, DE"
19061,19,111.6071429,"Dubuque, IA"
27017,27,111.3585746,"Duluth, MN-WI"
27137,27,111.3585746,"Duluth, MN-WI"
55031,55,111.3585746,"Duluth, MN-WI"
37037,37,105.374078,"Durham-Chapel Hill, NC"
37063,37,105.374078,"Durham-Chapel Hill, NC"
37135,37,105.374078,"Durham-Chapel Hill, NC"
37145,37,105.374078,"Durham-Chapel Hill, NC"
42089,42,102.9866117,"East Stroudsburg, PA"
55017,55,111.8568233,"Eau Claire, WI"
55035,55,111.8568233,"Eau Claire, WI"
6025,6,111.3585746,"El Centro, CA"
48141,48,112.87,"El Paso, TX"
48229,48,112.87,"El Paso, TX"
21093,21,116.5501166,"Elizabethtown-Fort Knox, KY"
21123,21,116.5501166,"Elizabethtown-Fort Knox, KY"
21163,21,116.55,"Elizabethtown-Fort Knox, KY"
18039,18,112.6126126,"Elkhart-Goshen, IN"
36015,36,104.71,"Elmira, NY"
40047,40,111.4827202,"Enid, OK"
42049,42,108.3423619,"Erie, PA"
41039,41,101.5228426,"Eugene, OR"
18129,18,113.507378,"Evansville, IN-KY"
18163,18,113.507378,"Evansville, IN-KY"
18173,18,113.507378,"Evansville, IN-KY"
21101,21,113.507378,"Evansville, IN-KY"
2090,2,93.80863039,"Fairbanks, AK"
27027,27,109.4091904,"Fargo, ND-MN"
38017,38,109.4091904,"Fargo, ND-MN"
35045,35,109.7694841,"Farmington, NM"
37051,37,112.7395716,"Fayetteville, NC"
37093,37,112.7395716,"Fayetteville, NC"
5007,5,112.6126126,"Fayetteville-Springdale-Rogers, AR-MO"
5087,5,112.6126126,"Fayetteville-Springdale-Rogers, AR-MO"
5143,5,112.6126126,"Fayetteville-Springdale-Rogers, AR-MO"
29119,29,112.6126126,"Fayetteville-Springdale-Rogers, AR-MO"
4005,4,101.5228426,"Flagstaff, AZ"
26049,26,111.4827202,"Flint, MI"
45031,45,115.0747986,"Florence, SC"
45041,45,115.0747986,"Florence, SC"
1033,1,121.5066829,"Florence-Muscle Shoals, AL"
1077,1,121.5066829,"Florence-Muscle Shoals, AL"
12051,12,111.6071429,Florida (Nonmetropolitan Area)
12000,12,111.6071429,Florida (Nonmetropolitan Area)
12007,12,111.6071429,Florida (Nonmetropolitan Area)
12013,12,111.6071429,Florida (Nonmetropolitan Area)
12023,12,111.6071429,Florida (Nonmetropolitan Area)
12025,12,111.6071429,Florida (Nonmetropolitan Area)
12027,12,111.6071429,Florida (Nonmetropolitan Area)
12029,12,111.6071429,Florida (Nonmetropolitan Area)
12037,12,111.6071429,Florida (Nonmetropolitan Area)
12043,12,111.6071429,Florida (Nonmetropolitan Area)
12047,12,111.6071429,Florida (Nonmetropolitan Area)
12049,12,111.6071429,Florida (Nonmetropolitan Area)
12059,12,111.6071429,Florida (Nonmetropolitan Area)
12063,12,111.6071429,Florida (Nonmetropolitan Area)
12067,12,111.6071429,Florida (Nonmetropolitan Area)
12075,12,111.6071429,Florida (Nonmetropolitan Area)
12077,12,111.6071429,Florida (Nonmetropolitan Area)
12079,12,111.6071429,Florida (Nonmetropolitan Area)
12087,12,111.6071429,Florida (Nonmetropolitan Area)
12093,12,111.6071429,Florida (Nonmetropolitan Area)
12107,12,111.6071429,Florida (Nonmetropolitan Area)
12121,12,111.6071429,Florida (Nonmetropolitan Area)
12123,12,111.6071429,Florida (Nonmetropolitan Area)
12125,12,111.6071429,Florida (Nonmetropolitan Area)
12133,12,111.6071429,Florida (Nonmetropolitan Area)
55039,55,114.8105626,"Fond du Lac, WI"
8069,8,98.03921569,"Fort Collins, CO"
5033,5,119.760479,"Fort Smith, AR-OK"
5131,5,119.760479,"Fort Smith, AR-OK"
40079,40,119.760479,"Fort Smith, AR-OK"
40135,40,119.760479,"Fort Smith, AR-OK"
18003,18,112.6126126,"Fort Wayne, IN"
18179,18,112.6126126,"Fort Wayne, IN"
18183,18,112.6126126,"Fort Wayne, IN"
6019,6,103.626943,"Fresno, CA"
1055,1,121.5066829,"Gadsden, AL"
12001,12,106.1571125,"Gainesville, FL"
12041,12,106.1571125,"Gainesville, FL"
13139,13,110.7419712,"Gainesville, GA"
13000,13,120.3369434,Georgia (Nonmetropolitan Area)
13001,13,120.3369434,Georgia (Nonmetropolitan Area)
13003,13,120.3369434,Georgia (Nonmetropolitan Area)
13005,13,120.3369434,Georgia (Nonmetropolitan Area)
13009,13,120.3369434,Georgia (Nonmetropolitan Area)
13011,13,120.3369434,Georgia (Nonmetropolitan Area)
13017,13,120.3369434,Georgia (Nonmetropolitan Area)
13019,13,120.3369434,Georgia (Nonmetropolitan Area)
13023,13,120.3369434,Georgia (Nonmetropolitan Area)
13031,13,120.3369434,Georgia (Nonmetropolitan Area)
13037,13,120.3369434,Georgia (Nonmetropolitan Area)
13039,13,120.3369434,Georgia (Nonmetropolitan Area)
13043,13,120.3369434,Georgia (Nonmetropolitan Area)
13049,13,120.3369434,Georgia (Nonmetropolitan Area)
13055,13,120.3369434,Georgia (Nonmetropolitan Area)
13061,13,120.3369434,Georgia (Nonmetropolitan Area)
13065,13,120.3369434,Georgia (Nonmetropolitan Area)
13069,13,120.3369434,Georgia (Nonmetropolitan Area)
13071,13,120.3369434,Georgia (Nonmetropolitan Area)
13075,13,120.3369434,Georgia (Nonmetropolitan Area)
13081,13,120.3369434,Georgia (Nonmetropolitan Area)
13087,13,120.3369434,Georgia (Nonmetropolitan Area)
13091,13,120.3369434,Georgia (Nonmetropolitan Area)
13093,13,120.3369434,Georgia (Nonmetropolitan Area)
13099,13,120.3369434,Georgia (Nonmetropolitan Area)
13105,13,120.3369434,Georgia (Nonmetropolitan Area)
13107,13,120.3369434,Georgia (Nonmetropolitan Area)
13109,13,120.3369434,Georgia (Nonmetropolitan Area)
13111,13,120.3369434,Georgia (Nonmetropolitan Area)
13119,13,120.3369434,Georgia (Nonmetropolitan Area)
13123,13,120.3369434,Georgia (Nonmetropolitan Area)
13125,13,120.3369434,Georgia (Nonmetropolitan Area)
13129,13,120.3369434,Georgia (Nonmetropolitan Area)
13131,13,120.3369434,Georgia (Nonmetropolitan Area)
13133,13,120.3369434,Georgia (Nonmetropolitan Area)
13137,13,120.3369434,Georgia (Nonmetropolitan Area)
13141,13,120.3369434,Georgia (Nonmetropolitan Area)
13147,13,120.3369434,Georgia (Nonmetropolitan Area)
13155,13,120.3369434,Georgia (Nonmetropolitan Area)
13157,13,120.3369434,Georgia (Nonmetropolitan Area)
13161,13,120.3369434,Georgia (Nonmetropolitan Area)
13163,13,120.3369434,Georgia (Nonmetropolitan Area)
13165,13,120.3369434,Georgia (Nonmetropolitan Area)
13167,13,120.3369434,Georgia (Nonmetropolitan Area)
13175,13,120.3369434,Georgia (Nonmetropolitan Area)
13187,13,120.3369434,Georgia (Nonmetropolitan Area)
13193,13,120.3369434,Georgia (Nonmetropolitan Area)
13201,13,120.3369434,Georgia (Nonmetropolitan Area)
13205,13,120.3369434,Georgia (Nonmetropolitan Area)
13209,13,120.3369434,Georgia (Nonmetropolitan Area)
13229,13,120.3369434,Georgia (Nonmetropolitan Area)
13233,13,120.3369434,Georgia (Nonmetropolitan Area)
13237,13,120.3369434,Georgia (Nonmetropolitan Area)
13239,13,120.3369434,Georgia (Nonmetropolitan Area)
13241,13,120.3369434,Georgia (Nonmetropolitan Area)
13243,13,120.3369434,Georgia (Nonmetropolitan Area)
13249,13,120.3369434,Georgia (Nonmetropolitan Area)
13251,13,120.3369434,Georgia (Nonmetropolitan Area)
13253,13,120.3369434,Georgia (Nonmetropolitan Area)
13257,13,120.3369434,Georgia (Nonmetropolitan Area)
13259,13,120.3369434,Georgia (Nonmetropolitan Area)
13261,13,120.3369434,Georgia (Nonmetropolitan Area)
13263,13,120.3369434,Georgia (Nonmetropolitan Area)
13265,13,120.3369434,Georgia (Nonmetropolitan Area)
13267,13,120.3369434,Georgia (Nonmetropolitan Area)
13269,13,120.3369434,Georgia (Nonmetropolitan Area)
13271,13,120.3369434,Georgia (Nonmetropolitan Area)
13275,13,120.3369434,Georgia (Nonmetropolitan Area)
13277,13,120.3369434,Georgia (Nonmetropolitan Area)
13279,13,120.3369434,Georgia (Nonmetropolitan Area)
13281,13,120.3369434,Georgia (Nonmetropolitan Area)
13283,13,120.3369434,Georgia (Nonmetropolitan Area)
13285,13,120.3369434,Georgia (Nonmetropolitan Area)
13287,13,120.3369434,Georgia (Nonmetropolitan Area)
13291,13,120.3369434,Georgia (Nonmetropolitan Area)
13293,13,120.3369434,Georgia (Nonmetropolitan Area)
13299,13,120.3369434,Georgia (Nonmetropolitan Area)
13301,13,120.3369434,Georgia (Nonmetropolitan Area)
13303,13,120.3369434,Georgia (Nonmetropolitan Area)
13305,13,120.3369434,Georgia (Nonmetropolitan Area)
13307,13,120.3369434,Georgia (Nonmetropolitan Area)
13309,13,120.3369434,Georgia (Nonmetropolitan Area)
13311,13,120.3369434,Georgia (Nonmetropolitan Area)
13315,13,120.3369434,Georgia (Nonmetropolitan Area)
13317,13,120.3369434,Georgia (Nonmetropolitan Area)
13319,13,120.3369434,Georgia (Nonmetropolitan Area)
42001,42,104.0582726,"Gettysburg, PA"
36113,36,102.9866117,"Glens Falls, NY"
36115,36,102.9866117,"Glens Falls, NY"
37191,37,114.8105626,"Goldsboro, NC"
27119,27,110.0110011,"Grand Forks, ND-MN"
38035,38,110.0110011,"Grand Forks, ND-MN"
31079,31,118.623962,"Grand Island, NE"
31081,31,118.623962,"Grand Island, NE"
31093,31,118.623962,"Grand Island, NE"
31121,31,118.623962,"Grand Island, NE"
8077,8,107.1811361,"Grand Junction, CO"
26015,26,108.4598698,"Grand Rapids-Wyoming, MI"
26081,26,108.4598698,"Grand Rapids-Wyoming, MI"
26117,26,108.4598698,"Grand Rapids-Wyoming, MI"
26139,26,108.4598698,"Grand Rapids-Wyoming, MI"
41033,41,107.4113856,"Grants Pass, OR"
30013,30,108.2251082,"Great Falls, MT"
8123,8,102.4590164,"Greeley, CO"
55009,55,111.3585746,"Green Bay, WI"
55061,55,111.3585746,"Green Bay, WI"
55083,55,111.3585746,"Green Bay, WI"
37081,37,111.3585746,"Greensboro-High Point, NC"
37151,37,111.3585746,"Greensboro-High Point, NC"
37157,37,111.3585746,"Greensboro-High Point, NC"
37147,37,114.8105626,"Greenville, NC"
45007,45,110.619469,"Greenville-Anderson-Mauldin, SC"
45045,45,110.619469,"Greenville-Anderson-Mauldin, SC"
45059,45,110.619469,"Greenville-Anderson-Mauldin, SC"
45077,45,110.619469,"Greenville-Anderson-Mauldin, SC"
28045,28,114.0250855,"Gulfport-Biloxi-Pascagoula, MS"
28047,28,114.0250855,"Gulfport-Biloxi-Pascagoula, MS"
28059,28,114.0250855,"Gulfport-Biloxi-Pascagoula, MS"
24043,24,102.0408163,"Hagerstown-Martinsburg, MD-WV"
54003,54,102.0408163,"Hagerstown-Martinsburg, MD-WV"
22105,22,116.5501166,"Hammond, LA"
6031,6,104.9317943,"Hanford-Corcoran, CA"
42041,42,103.5196687,"Harrisburg-Carlisle, PA"
42043,42,103.5196687,"Harrisburg-Carlisle, PA"
42099,42,103.5196687,"Harrisburg-Carlisle, PA"
51165,51,110.7419712,"Harrisonburg, VA"
51660,51,110.7419712,"Harrisonburg, VA"
9003,9,97.94319295,"Hartford-West Hartford-East Hartford, CT"
9007,9,97.94319295,"Hartford-West Hartford-East Hartford, CT"
9013,9,97.94319295,"Hartford-West Hartford-East Hartford, CT"
28035,28,119.047619,"Hattiesburg, MS"
28073,28,119.047619,"Hattiesburg, MS"
28111,28,119.047619,"Hattiesburg, MS"
15000,15,98.42519685,Hawaii (Nonmetropolitan Area)
15001,15,98.42519685,Hawaii (Nonmetropolitan Area)
15007,15,98.42519685,Hawaii (Nonmetropolitan Area)
37003,37,114.1552511,"Hickory-Lenoir-Morganton, NC"
37023,37,114.1552511,"Hickory-Lenoir-Morganton, NC"
37027,37,114.1552511,"Hickory-Lenoir-Morganton, NC"
37035,37,114.1552511,"Hickory-Lenoir-Morganton, NC"
45013,45,105.2631579,"Hilton Head Island-Bluffton-Beaufort, SC"
45053,45,105.2631579,"Hilton Head Island-Bluffton-Beaufort, SC"
13179,13,109.5290252,"Hinesville, GA"
13183,13,109.5290252,"Hinesville, GA"
12017,12,113.1221719,"Homosassa Springs, FL"
5051,5,116.9590643,"Hot Springs, AR"
22057,22,112.1076233,"Houma-Thibodaux, LA"
22109,22,112.1076233,"Houma-Thibodaux, LA"
48015,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48039,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48071,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48157,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48167,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48201,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48291,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48339,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
48473,48,98.23182711,"Houston-The Woodlands-Sugar Land, TX"
21019,21,116.6861144,"Huntington-Ashland, WV-KY-OH"
21089,21,116.6861144,"Huntington-Ashland, WV-KY-OH"
39087,39,116.6861144,"Huntington-Ashland, WV-KY-OH"
54011,54,116.6861144,"Huntington-Ashland, WV-KY-OH"
54043,54,116.6861144,"Huntington-Ashland, WV-KY-OH"
54079,54,116.6861144,"Huntington-Ashland, WV-KY-OH"
54099,54,116.6861144,"Huntington-Ashland, WV-KY-OH"
1083,1,112.1076233,"Huntsville, AL"
1089,1,112.1076233,"Huntsville, AL"
16000,16,112.8668172,Idaho (Nonmetropolitan Area)
16003,16,112.8668172,Idaho (Nonmetropolitan Area)
16007,16,112.8668172,Idaho (Nonmetropolitan Area)
16009,16,112.8668172,Idaho (Nonmetropolitan Area)
16011,16,112.8668172,Idaho (Nonmetropolitan Area)
16013,16,112.8668172,Idaho (Nonmetropolitan Area)
16017,16,112.8668172,Idaho (Nonmetropolitan Area)
16021,16,112.8668172,Idaho (Nonmetropolitan Area)
16025,16,112.8668172,Idaho (Nonmetropolitan Area)
16029,16,112.8668172,Idaho (Nonmetropolitan Area)
16031,16,112.8668172,Idaho (Nonmetropolitan Area)
16033,16,112.8668172,Idaho (Nonmetropolitan Area)
16035,16,112.8668172,Idaho (Nonmetropolitan Area)
16037,16,112.8668172,Idaho (Nonmetropolitan Area)
16039,16,112.8668172,Idaho (Nonmetropolitan Area)
16043,16,112.8668172,Idaho (Nonmetropolitan Area)
16047,16,112.8668172,Idaho (Nonmetropolitan Area)
16049,16,112.8668172,Idaho (Nonmetropolitan Area)
16053,16,112.8668172,Idaho (Nonmetropolitan Area)
16057,16,112.8668172,Idaho (Nonmetropolitan Area)
16059,16,112.8668172,Idaho (Nonmetropolitan Area)
16061,16,112.8668172,Idaho (Nonmetropolitan Area)
16063,16,112.8668172,Idaho (Nonmetropolitan Area)
16065,16,112.8668172,Idaho (Nonmetropolitan Area)
16067,16,112.8668172,Idaho (Nonmetropolitan Area)
16071,16,112.8668172,Idaho (Nonmetropolitan Area)
16075,16,112.8668172,Idaho (Nonmetropolitan Area)
16077,16,112.8668172,Idaho (Nonmetropolitan Area)
16079,16,112.8668172,Idaho (Nonmetropolitan Area)
16081,16,112.8668172,Idaho (Nonmetropolitan Area)
16083,16,112.8668172,Idaho (Nonmetropolitan Area)
16085,16,112.8668172,Idaho (Nonmetropolitan Area)
16087,16,112.8668172,Idaho (Nonmetropolitan Area)
16019,16,109.5290252,"Idaho Falls, ID"
16023,16,109.5290252,"Idaho Falls, ID"
16051,16,109.5290252,"Idaho Falls, ID"
17000,17,120.0480192,Illinois (Nonmetropolitan Area)
17001,17,120.0480192,Illinois (Nonmetropolitan Area)
17009,17,120.0480192,Illinois (Nonmetropolitan Area)
17011,17,120.0480192,Illinois (Nonmetropolitan Area)
17015,17,120.0480192,Illinois (Nonmetropolitan Area)
17017,17,120.0480192,Illinois (Nonmetropolitan Area)
17021,17,120.0480192,Illinois (Nonmetropolitan Area)
17023,17,120.0480192,Illinois (Nonmetropolitan Area)
17025,17,120.0480192,Illinois (Nonmetropolitan Area)
17029,17,120.0480192,Illinois (Nonmetropolitan Area)
17033,17,120.0480192,Illinois (Nonmetropolitan Area)
17035,17,120.0480192,Illinois (Nonmetropolitan Area)
17041,17,120.0480192,Illinois (Nonmetropolitan Area)
17045,17,120.0480192,Illinois (Nonmetropolitan Area)
17047,17,120.0480192,Illinois (Nonmetropolitan Area)
17049,17,120.0480192,Illinois (Nonmetropolitan Area)
17051,17,120.0480192,Illinois (Nonmetropolitan Area)
17055,17,120.0480192,Illinois (Nonmetropolitan Area)
17057,17,120.0480192,Illinois (Nonmetropolitan Area)
17059,17,120.0480192,Illinois (Nonmetropolitan Area)
17061,17,120.0480192,Illinois (Nonmetropolitan Area)
17065,17,120.0480192,Illinois (Nonmetropolitan Area)
17067,17,120.0480192,Illinois (Nonmetropolitan Area)
17069,17,120.0480192,Illinois (Nonmetropolitan Area)
17071,17,120.0480192,Illinois (Nonmetropolitan Area)
17075,17,120.0480192,Illinois (Nonmetropolitan Area)
17079,17,120.0480192,Illinois (Nonmetropolitan Area)
17081,17,120.0480192,Illinois (Nonmetropolitan Area)
17085,17,120.0480192,Illinois (Nonmetropolitan Area)
17087,17,120.0480192,Illinois (Nonmetropolitan Area)
17095,17,120.0480192,Illinois (Nonmetropolitan Area)
17099,17,120.0480192,Illinois (Nonmetropolitan Area)
17101,17,120.0480192,Illinois (Nonmetropolitan Area)
17103,17,120.0480192,Illinois (Nonmetropolitan Area)
17105,17,120.0480192,Illinois (Nonmetropolitan Area)
17107,17,120.0480192,Illinois (Nonmetropolitan Area)
17109,17,120.0480192,Illinois (Nonmetropolitan Area)
17121,17,120.0480192,Illinois (Nonmetropolitan Area)
17125,17,120.0480192,Illinois (Nonmetropolitan Area)
17127,17,120.0480192,Illinois (Nonmetropolitan Area)
17135,17,120.0480192,Illinois (Nonmetropolitan Area)
17137,17,120.0480192,Illinois (Nonmetropolitan Area)
17139,17,120.0480192,Illinois (Nonmetropolitan Area)
17141,17,120.0480192,Illinois (Nonmetropolitan Area)
17145,17,120.0480192,Illinois (Nonmetropolitan Area)
17149,17,120.0480192,Illinois (Nonmetropolitan Area)
17151,17,120.0480192,Illinois (Nonmetropolitan Area)
17153,17,120.0480192,Illinois (Nonmetropolitan Area)
17155,17,120.0480192,Illinois (Nonmetropolitan Area)
17157,17,120.0480192,Illinois (Nonmetropolitan Area)
17159,17,120.0480192,Illinois (Nonmetropolitan Area)
17165,17,120.0480192,Illinois (Nonmetropolitan Area)
17169,17,120.0480192,Illinois (Nonmetropolitan Area)
17171,17,120.0480192,Illinois (Nonmetropolitan Area)
17173,17,120.0480192,Illinois (Nonmetropolitan Area)
17177,17,120.0480192,Illinois (Nonmetropolitan Area)
17181,17,120.0480192,Illinois (Nonmetropolitan Area)
17185,17,120.0480192,Illinois (Nonmetropolitan Area)
17187,17,120.0480192,Illinois (Nonmetropolitan Area)
17189,17,120.0480192,Illinois (Nonmetropolitan Area)
17191,17,120.0480192,Illinois (Nonmetropolitan Area)
17193,17,120.0480192,Illinois (Nonmetropolitan Area)
17195,17,120.0480192,Illinois (Nonmetropolitan Area)
18000,18,118.9060642,Indiana (Nonmetropolitan Area)
18001,18,118.9060642,Indiana (Nonmetropolitan Area)
18009,18,118.9060642,Indiana (Nonmetropolitan Area)
18017,18,118.9060642,Indiana (Nonmetropolitan Area)
18023,18,118.9060642,Indiana (Nonmetropolitan Area)
18025,18,118.9060642,Indiana (Nonmetropolitan Area)
18027,18,118.9060642,Indiana (Nonmetropolitan Area)
18031,18,118.9060642,Indiana (Nonmetropolitan Area)
18033,18,118.9060642,Indiana (Nonmetropolitan Area)
18037,18,118.9060642,Indiana (Nonmetropolitan Area)
18041,18,118.9060642,Indiana (Nonmetropolitan Area)
18045,18,118.9060642,Indiana (Nonmetropolitan Area)
18047,18,118.9060642,Indiana (Nonmetropolitan Area)
18049,18,118.9060642,Indiana (Nonmetropolitan Area)
18051,18,118.9060642,Indiana (Nonmetropolitan Area)
18053,18,118.9060642,Indiana (Nonmetropolitan Area)
18055,18,118.9060642,Indiana (Nonmetropolitan Area)
18065,18,118.9060642,Indiana (Nonmetropolitan Area)
18069,18,118.9060642,Indiana (Nonmetropolitan Area)
18071,18,118.9060642,Indiana (Nonmetropolitan Area)
18075,18,118.9060642,Indiana (Nonmetropolitan Area)
18077,18,118.9060642,Indiana (Nonmetropolitan Area)
18079,18,118.9060642,Indiana (Nonmetropolitan Area)
18083,18,118.9060642,Indiana (Nonmetropolitan Area)
18085,18,118.9060642,Indiana (Nonmetropolitan Area)
18087,18,118.9060642,Indiana (Nonmetropolitan Area)
18093,18,118.9060642,Indiana (Nonmetropolitan Area)
18099,18,118.9060642,Indiana (Nonmetropolitan Area)
18101,18,118.9060642,Indiana (Nonmetropolitan Area)
18103,18,118.9060642,Indiana (Nonmetropolitan Area)
18107,18,118.9060642,Indiana (Nonmetropolitan Area)
18113,18,118.9060642,Indiana (Nonmetropolitan Area)
18117,18,118.9060642,Indiana (Nonmetropolitan Area)
18121,18,118.9060642,Indiana (Nonmetropolitan Area)
18123,18,118.9060642,Indiana (Nonmetropolitan Area)
18125,18,118.9060642,Indiana (Nonmetropolitan Area)
18131,18,118.9060642,Indiana (Nonmetropolitan Area)
18135,18,118.9060642,Indiana (Nonmetropolitan Area)
18137,18,118.9060642,Indiana (Nonmetropolitan Area)
18139,18,118.9060642,Indiana (Nonmetropolitan Area)
18147,18,118.9060642,Indiana (Nonmetropolitan Area)
18149,18,118.9060642,Indiana (Nonmetropolitan Area)
18151,18,118.9060642,Indiana (Nonmetropolitan Area)
18155,18,118.9060642,Indiana (Nonmetropolitan Area)
18159,18,118.9060642,Indiana (Nonmetropolitan Area)
18169,18,118.9060642,Indiana (Nonmetropolitan Area)
18171,18,118.9060642,Indiana (Nonmetropolitan Area)
18177,18,118.9060642,Indiana (Nonmetropolitan Area)
18181,18,118.9060642,Indiana (Nonmetropolitan Area)
18011,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18013,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18057,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18059,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18063,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18081,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18095,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18097,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18109,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18133,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
18145,18,109.1703057,"Indianapolis-Carmel-Anderson, IN"
19000,19,116.0092807,Iowa (Nonmetropolitan Area)
19001,19,116.0092807,Iowa (Nonmetropolitan Area)
19003,19,116.0092807,Iowa (Nonmetropolitan Area)
19005,19,116.0092807,Iowa (Nonmetropolitan Area)
19007,19,116.0092807,Iowa (Nonmetropolitan Area)
19009,19,116.0092807,Iowa (Nonmetropolitan Area)
19015,19,116.0092807,Iowa (Nonmetropolitan Area)
19019,19,116.0092807,Iowa (Nonmetropolitan Area)
19021,19,116.0092807,Iowa (Nonmetropolitan Area)
19023,19,116.0092807,Iowa (Nonmetropolitan Area)
19025,19,116.0092807,Iowa (Nonmetropolitan Area)
19027,19,116.0092807,Iowa (Nonmetropolitan Area)
19029,19,116.0092807,Iowa (Nonmetropolitan Area)
19031,19,116.0092807,Iowa (Nonmetropolitan Area)
19033,19,116.0092807,Iowa (Nonmetropolitan Area)
19035,19,116.0092807,Iowa (Nonmetropolitan Area)
19037,19,116.0092807,Iowa (Nonmetropolitan Area)
19039,19,116.0092807,Iowa (Nonmetropolitan Area)
19041,19,116.0092807,Iowa (Nonmetropolitan Area)
19043,19,116.0092807,Iowa (Nonmetropolitan Area)
19045,19,116.0092807,Iowa (Nonmetropolitan Area)
19047,19,116.0092807,Iowa (Nonmetropolitan Area)
19051,19,116.0092807,Iowa (Nonmetropolitan Area)
19053,19,116.0092807,Iowa (Nonmetropolitan Area)
19055,19,116.0092807,Iowa (Nonmetropolitan Area)
19057,19,116.0092807,Iowa (Nonmetropolitan Area)
19059,19,116.0092807,Iowa (Nonmetropolitan Area)
19063,19,116.0092807,Iowa (Nonmetropolitan Area)
19065,19,116.0092807,Iowa (Nonmetropolitan Area)
